,mean,reps,sem,std,norm.GR,norm.GR_sem
dapB_1_18_B_MM4,-0.6902696188609448,3.0,0.12425644638999023,0.21521847831542146,0.44199343024832816,0.10044758095253604
dapB_1_18_B_MM5,-0.441529091673521,5.0,0.02356964632175126,0.0527033313810637,0.6430726093712875,0.019053449746149136
dapB_1_18_B_MM6,,,,,,
dapB_1_18_B_MM7,-0.3457575457685218,4.0,0.14139919279120078,0.28279838558240156,0.7204933017355986,0.11430559361032526
dapB_1_18_B_MM8,,,,,,
dapB_1_18_B_MM9,,,,,,
dapB_1_18_C,,,,,,
dapB_1_18_D_MM2-8,,,,,,
dapB_1_18_D_MM3-10,,,,,,
dapB_1_18_D_MM4-6,,,,,,
dapB_1_18_D_MM7-9,-0.158466471116048,5.0,0.012870193807747381,0.028778628237720007,0.8718974013168446,0.010404126883856193
dapB_1_18_D_MM9-19,,,,,,
dapB_1_18_W_MM1,-0.5332182844692763,6.0,0.014246756756848035,0.03489728454382619,0.5689520475541725,0.011516925634208903
dapB_1_18_W_MM10,,,,,,
dapB_1_18_W_MM11,-0.41826816958714774,5.0,0.04596956010356402,0.10279106128733143,0.6618764897508075,0.03716130023035323
dapB_1_18_W_MM13,,,,,,
dapB_1_18_W_MM16,-0.4499904220388585,5.0,0.01344715897345016,0.030068761568880848,0.6362325604922875,0.010870539346730167
dapB_1_18_W_MM19,,,,,,
dapB_1_18_W_MM2,,,,,,
dapB_1_18_W_MM20,,,,,,
dapB_1_18_W_MM3,-0.39460554973464407,3.0,0.06687482434032546,0.11583059350468751,0.6810050983038276,0.05406089202429184
dapB_1_18_W_MM4,-0.473514130886862,3.0,0.06150441272193699,0.10652876772408049,0.6172162461081021,0.04971950876846124
dapB_1_18_W_MM5,-0.4420159172244673,6.0,0.023557518237513096,0.057703899288215975,0.6426790648079338,0.019043645532696187
dapB_1_18_W_MM6,,,,,,
dapB_1_18_W_MM7,-0.5815821822277971,4.0,0.06369546637042792,0.12739093274085583,0.5298551903977091,0.051490733080135034
dapB_1_18_W_MM8,,,,,,
dapB_1_18_W_MM9,-0.5913033358648317,4.0,0.0639970647177516,0.1279941294355032,0.5219967138737359,0.05173454195515198
dapB_2_54_C,-0.551073613195692,6.0,0.016321009277761166,0.03997814481774506,0.5545179909737062,0.013193729164840117
dapB_3_239_B_MM10,-0.22175111317490312,6.0,0.013212360446447455,0.03236354139152721,0.820738774211835,0.010680730731291279
dapB_3_239_B_MM11,-0.044380955340941025,6.0,0.014676195825415373,0.03594919113743225,0.9641229108518977,0.011864079579596273
dapB_3_239_B_MM12,0.03979892161031372,5.0,0.01520001904578496,0.03398827584566666,1.0321730221362395,0.012287532662808952
dapB_3_239_B_MM13,,,,,,
dapB_3_239_B_MM14,0.04195034990512286,6.0,0.010169168089874038,0.02490927292878446,1.0339122137362322,0.008220646611135142
dapB_3_239_B_MM2,-0.47828305230766327,6.0,0.026314506084316923,0.06445711273993983,0.613361101088352,0.021272364991305255
dapB_3_239_B_MM3,-0.4544605985036118,6.0,0.03443780198066331,0.08435504271563299,0.6326189176965958,0.027839150424623343
dapB_3_239_B_MM4,-0.470986999809268,6.0,0.028911815667277015,0.07081919592223303,0.619259151815365,0.023372002250963746
dapB_3_239_B_MM5,-0.38294850442247125,6.0,0.02729018752475995,0.06684703442052894,0.6904285289320207,0.022061095421959862
dapB_3_239_B_MM6,-0.22667378591390952,6.0,0.015490092498260572,0.03794282268925192,0.8167593382725337,0.01252202493621806
dapB_3_239_B_MM7,-0.31206981501783226,6.0,0.025260588547271142,0.061875552543206876,0.7477261026082921,0.020420389337764983
dapB_3_239_B_MM8,-0.37460028740343465,6.0,0.01572187202336184,0.03851056425857464,0.6971771381928804,0.012709393022841737
dapB_3_239_B_MM9,-0.3239043619944882,6.0,0.017825229006735662,0.04366271561476018,0.7381591815348918,0.014409724289329202
dapB_3_239_C,-0.5075456287531042,6.0,0.015087722710836663,0.03695722202215121,0.5897055475796209,0.01219675350789904
dapB_3_239_D_MM2-8,-0.41941605963928436,6.0,0.024037329354876635,0.0588791916986713,0.6609485477221524,0.0194315197030393
dapB_3_239_D_MM3-10,-0.4468368489231084,5.0,0.006417679931610103,0.014350368584916394,0.6387818752364082,0.005187983748019067
dapB_3_239_D_MM4-6,-0.32547486659413777,6.0,0.018552035018814462,0.045443019486340344,0.7368896024306052,0.014997266488193793
dapB_3_239_D_MM7-9,-0.4021655356185054,6.0,0.021863443161835788,0.05355427976683977,0.6748936866537165,0.017674173378553867
dapB_3_239_D_MM9-19,-0.1161824973960901,5.0,0.011608453239608804,0.025957290557392942,0.9060793129731602,0.009384149316966687
dapB_3_239_W_MM1,-0.540530874553272,6.0,0.020127588007899593,0.04930232037231575,0.5630406280200143,0.016270926656451173
dapB_3_239_W_MM10,-0.5047921793485924,6.0,0.011912038523222413,0.029178416178271376,0.5919314065993642,0.009629564410007953
dapB_3_239_W_MM11,-0.4637570715293701,6.0,0.010986786664441802,0.0269120212406972,0.6251037484320807,0.008881600713262182
dapB_3_239_W_MM13,-0.4925373385408878,6.0,0.016033170478391326,0.03927308663111361,0.6018380887060522,0.012961043361077167
dapB_3_239_W_MM16,-0.3546811818904781,6.0,0.037354697525247484,0.09149994843286187,0.7132795298324662,0.03019713755412098
dapB_3_239_W_MM19,-0.3598908328299613,6.0,0.015327689313818865,0.03754501775476664,0.7090681037883334,0.012390739940629515
dapB_3_239_W_MM2,-0.457100911832159,6.0,0.013391156078615735,0.03280149945857785,0.6304845166694096,0.010825267206121852
dapB_3_239_W_MM20,-0.07507965645499272,5.0,0.013407291261026114,0.029979614653793268,0.9393064095364391,0.010838310714836591
dapB_3_239_W_MM3,-0.5043863053972252,6.0,0.03396796942974451,0.08320419270133174,0.5922595107562988,0.02745934282056205
dapB_3_239_W_MM4,-0.4517991810789095,6.0,0.045790887256490234,0.11216430864771376,0.6347703790491701,0.03701686301367849
dapB_3_239_W_MM5,-0.5543574991531348,6.0,0.013564577119422185,0.03322629251921603,0.5518633327235111,0.010965458918836744
dapB_3_239_W_MM6,-0.5174990576887007,6.0,0.030272057827505236,0.07415109514141328,0.5816593021910662,0.024471607450324926
dapB_3_239_W_MM7,-0.4804310199360598,6.0,0.015499132401752434,0.03796496584013099,0.6116247070540368,0.012529332697418245
dapB_3_239_W_MM8,-0.47627278334219997,5.0,0.015434977191418394,0.034513658231170315,0.6149861809977756,0.01247747031224002
dapB_3_239_W_MM9,-0.40163058244588523,6.0,0.02573373088858875,0.06303450985514078,0.6753261370711695,0.020802872540949535
dnaA_1_32_B_MM10,,,,,,
dnaA_1_32_B_MM11,,,,,,
dnaA_1_32_B_MM12,,,,,,
dnaA_1_32_B_MM13,,,,,,
dnaA_1_32_B_MM14,,,,,,
dnaA_1_32_B_MM2,,,,,,
dnaA_1_32_B_MM3,,,,,,
dnaA_1_32_B_MM5,,,,,,
dnaA_1_32_B_MM6,,,,,,
dnaA_1_32_B_MM7,,,,,,
dnaA_1_32_B_MM8,,,,,,
dnaA_1_32_B_MM9,,,,,,
dnaA_1_32_C,,,,,,
dnaA_1_32_D_MM3-10,,,,,,
dnaA_1_32_D_MM4-6,,,,,,
dnaA_1_32_D_MM7-9,,,,,,
dnaA_1_32_D_MM9-19,,,,,,
dnaA_1_32_W_MM1,,,,,,
dnaA_1_32_W_MM10,,,,,,
dnaA_1_32_W_MM11,,,,,,
dnaA_1_32_W_MM13,,,,,,
dnaA_1_32_W_MM16,-0.9891965240596704,6.0,0.2187003923952368,0.5357043679147887,0.2003441204443186,0.17679505577138108
dnaA_1_32_W_MM19,,,,,,
dnaA_1_32_W_MM2,,,,,,
dnaA_1_32_W_MM20,,,,,,
dnaA_1_32_W_MM3,,,,,,
dnaA_1_32_W_MM5,,,,,,
dnaA_1_32_W_MM6,,,,,,
dnaA_1_32_W_MM7,,,,,,
dnaA_1_32_W_MM8,,,,,,
dnaA_1_32_W_MM9,,,,,,
dnaA_2_81_C,,,,,,
dnaA_3_212_B_MM10,-0.038478894206313646,6.0,0.010320419384843097,0.02527976142439384,0.9688940738847323,0.008342916538667889
dnaA_3_212_B_MM11,-0.03809467410161715,6.0,0.018748955238596585,0.045925373544843266,0.969204673303848,0.0151564546856067
dnaA_3_212_B_MM12,-0.15048225167698773,6.0,0.008474923192864865,0.020759237431797747,0.878351758831067,0.006851037175246274
dnaA_3_212_B_MM13,-0.01654563799741187,6.0,0.0084204272047706,0.020625750067938008,0.9866246833831048,0.0068069832019135215
dnaA_3_212_B_MM14,-0.036607517266980166,6.0,0.009861891896305305,0.024156603044436387,0.9704068749672324,0.00797224782600162
dnaA_3_212_B_MM2,-0.4254152004970919,6.0,0.04671292973238266,0.11442284223482267,0.6560989064804499,0.037762232279657616
dnaA_3_212_B_MM3,-0.7225602944629641,5.0,0.035518024100779436,0.07942071631581867,0.41588999380072667,0.028712390421496658
dnaA_3_212_B_MM4,-0.46461822635931765,6.0,0.05657673180263538,0.13858412423075017,0.6244076000872106,0.0457360242698277
dnaA_3_212_B_MM5,-0.41605208891703427,6.0,0.035801793421433414,0.0876961257590434,0.6636679456388177,0.02894178650223419
dnaA_3_212_B_MM6,-0.4351529282867554,6.0,0.06489127015727197,0.15895050064640984,0.648227031588937,0.052457408058955636
dnaA_3_212_B_MM7,-0.3829734126874059,5.0,0.016474377501526655,0.03683782798040675,0.6904083933573193,0.013317710394947722
dnaA_3_212_B_MM8,-0.3939802912801649,6.0,0.028687687735003135,0.07027019685105695,0.6815105505443129,0.02319081963006257
dnaA_3_212_B_MM9,-0.1442169099269354,6.0,0.013953822778518041,0.03417974576859421,0.8834165940240714,0.011280120942324355
dnaA_3_212_C,-0.6513961410655779,6.0,0.19975187081051046,0.48929015865209585,0.4734183335125124,0.1614772737881519
dnaA_3_212_D_MM2-8,-0.7996845767298696,5.0,0.040533134451808395,0.09063484397538225,0.35354354972090224,0.03276655193670529
dnaA_3_212_D_MM3-10,-0.1254338292565142,6.0,0.010447721804126446,0.025591587394659887,0.8986006353434128,0.008445826451496748
dnaA_3_212_D_MM4-6,-0.7090724940490878,6.0,0.08554725805047032,0.2095471311178527,0.42679338725278365,0.06915548752554973
dnaA_3_212_D_MM7-9,-0.5174964217699777,5.0,0.09808431560468595,0.21932319721862117,0.5816614330395413,0.07929031062866018
dnaA_3_212_D_MM9-19,-0.5045962922240866,6.0,0.016607005868130954,0.04067869053232682,0.5920897596536161,0.013424925746570405
dnaA_3_212_W_MM1,-0.8042575022043801,6.0,0.11472214710460324,0.2810107226027885,0.34984684572577,0.09274015548594258
dnaA_3_212_W_MM10,-0.858002064593775,5.0,0.1822150542296448,0.40744524778129637,0.30640031688795305,0.14730069901610704
dnaA_3_212_W_MM11,-0.46661119418764063,4.0,0.2783714542395682,0.5567429084791364,0.6227965062318226,0.22503250331852992
dnaA_3_212_W_MM13,-0.9957902135618101,5.0,0.270059730920443,0.6038719163234124,0.19501385244386968,0.21831339517397116
dnaA_3_212_W_MM16,-1.0736366840697344,5.0,0.33916144345329646,0.7583880429085219,0.1320835991218669,0.2741744797716861
dnaA_3_212_W_MM19,-0.5572033701774014,6.0,0.07067908630273792,0.17312769692784355,0.5495627610558385,0.057136216665676906
dnaA_3_212_W_MM2,-0.5799406975639203,6.0,0.1753888419752102,0.4296131694168971,0.5311821490259931,0.1417824621121282
dnaA_3_212_W_MM20,-0.1101500868352256,5.0,0.011433267573475552,0.025565563499235406,0.9109558490866232,0.009242531100029965
dnaA_3_212_W_MM3,-0.5756929382739737,6.0,0.07539570191917978,0.18468099850096883,0.5346159921588044,0.06094907823317708
dnaA_3_212_W_MM4,-0.6848333873452654,4.0,0.13092602282132337,0.26185204564264675,0.4463880216044505,0.10583919513408752
dnaA_3_212_W_MM5,-0.8335053762767292,6.0,0.056623471215570154,0.13869861194331762,0.3262031774580404,0.045773807910844636
dnaA_3_212_W_MM6,-0.7539746591832558,5.0,0.18234529288284934,0.40773647026315973,0.39049495768799114,0.147405982549002
dnaA_3_212_W_MM7,-0.8421358270505405,6.0,0.17474549653646584,0.42803730136362644,0.31922641345145986,0.1412623885472051
dnaA_3_212_W_MM8,-0.8951297884803703,6.0,0.15260000760790002,0.373792153384186,0.2763866623933029,0.12336021239045317
dnaA_3_212_W_MM9,,,,,,
dnaB_1_16_B_MM10,-0.03766032583650186,6.0,0.005181006487900059,0.012690822249404292,0.969555795791166,0.004188270176144996
dnaB_1_16_B_MM11,-0.07971447756877426,4.0,0.002834951012753672,0.005669902025507344,0.9355596697691848,0.0022917440472769576
dnaB_1_16_B_MM12,-0.07915696521524042,5.0,0.01055311707468014,0.023597487153498516,0.9360103567869662,0.008531026859833948
dnaB_1_16_B_MM13,-0.168118583126964,6.0,0.01903200100527165,0.04661869124705204,0.864094737304255,0.015385265853054159
dnaB_1_16_B_MM14,-0.0036708965257241113,5.0,0.017551400995454162,0.03924612572619299,0.9970324865498024,0.014188364656655156
dnaB_1_16_B_MM2,-0.8698928502356824,6.0,0.052601674336809165,0.12884726174123518,0.29678793307966345,0.04252263037204658
dnaB_1_16_B_MM3,-0.7640236759267167,6.0,0.04191080342033595,0.10266008308991503,0.38237144013893704,0.03388024478132149
dnaB_1_16_B_MM4,-0.7737626582333031,6.0,0.09392865166324742,0.23007726880257862,0.3744985511093747,0.07593091638959551
dnaB_1_16_B_MM5,-0.6122337937655632,6.0,0.0903664425567433,0.22135167413454795,0.5050767557915713,0.07305126468547064
dnaB_1_16_B_MM6,-0.38494251774898164,6.0,0.014019589783099563,0.03434084137173022,0.6888165899070912,0.011333286284716124
dnaB_1_16_B_MM7,-0.26767997233517543,6.0,0.02333901417083468,0.05716867581813079,0.783610376188288,0.018867009184532393
dnaB_1_16_B_MM8,-0.12770539682858115,6.0,0.014024174106270385,0.03435207062431475,0.896764324437915,0.011336992202486929
dnaB_1_16_B_MM9,-0.004393698743019027,6.0,0.010901506919276528,0.026703129379647698,0.9964481809757758,0.00881266148028899
dnaB_1_16_C,-0.7249878823911017,6.0,0.043809995625469535,0.10731213491596352,0.41392755770975986,0.0354155314268999
dnaB_1_16_D_MM2-8,-0.5065924590137721,6.0,0.0918651333454881,0.22502270184918197,0.5904760797921111,0.07426279027387175
dnaB_1_16_D_MM3-10,-0.6558249380315774,6.0,0.05342999841315159,0.1308762330699363,0.4698381414605979,0.04319223868719346
dnaB_1_16_D_MM4-6,-0.5823012039495207,6.0,0.08416924484741542,0.20617170191154993,0.5292739409358279,0.06804151640542705
dnaB_1_16_D_MM7-9,-0.6924551018594841,6.0,0.054145759630604584,0.1326294828303694,0.44022670919043505,0.04377085239232987
dnaB_1_16_D_MM9-19,-0.8059955577948462,6.0,0.04285164076901684,0.1049646545251362,0.3484418201943348,0.03464080762124193
dnaB_1_16_W_MM1,-0.8377827557633227,6.0,0.05121227558670138,0.1254439437542104,0.3227453896753782,0.04139945529758182
dnaB_1_16_W_MM10,-0.7642592189738888,6.0,0.07978157288621823,0.19542414444790007,0.3821810296613642,0.06449456936710397
dnaB_1_16_W_MM11,-0.6789828439192758,6.0,0.03054198366525612,0.07481227571229623,0.451117538273179,0.024689812607694105
dnaB_1_16_W_MM13,-0.45766463196939733,6.0,0.12330936093656021,0.3020450148032529,0.630028811345743,0.0996819672116296
dnaB_1_16_W_MM16,-0.5683767944061623,6.0,0.08178758095005564,0.20033784062421015,0.540530284533752,0.0661162048092711
dnaB_1_16_W_MM19,-0.6803266903521309,6.0,0.09110412194642051,0.22315861223302486,0.45003118720429097,0.0736475968063737
dnaB_1_16_W_MM2,-0.7448165902405401,6.0,0.04166428905191487,0.10205624867301892,0.3978982425735505,0.033680965205111636
dnaB_1_16_W_MM20,-0.5775862380855066,5.0,0.028836205027968714,0.06447971465565927,0.533085468861128,0.02331087941964636
dnaB_1_16_W_MM3,-0.7274222606075317,6.0,0.06896602978843924,0.168931582567261,0.4119596324224354,0.055751400119771345
dnaB_1_16_W_MM4,-0.7663464539016837,6.0,0.05292832279757373,0.12964738379537388,0.3804937312920015,0.042786689490578664
dnaB_1_16_W_MM5,-0.8794312900072998,6.0,0.05639555823543457,0.13814034143622836,0.28907716048833004,0.04558956549777538
dnaB_1_16_W_MM6,-0.8207339707016029,6.0,0.05288315310622706,0.12953674109973554,0.33652744499228804,0.04275017479568786
dnaB_1_16_W_MM7,-0.9034467608904013,5.0,0.05006959871196502,0.1119590263260897,0.26966331093985346,0.04047572754572397
dnaB_1_16_W_MM8,-0.3868888088521625,6.0,0.04966794302365908,0.12166111698159222,0.6872432290165795,0.040151033387486657
dnaB_1_16_W_MM9,-0.6470729251830467,6.0,0.06620089795529006,0.16215842050451887,0.4769131749469188,0.0535160971497915
dnaB_2_40_C,-0.7700279287952139,6.0,0.056429864649510386,0.13822437464561874,0.3775176664025231,0.045617298435624384
dnaB_3_279_B_MM10,0.008864273050354202,6.0,0.009451320086172289,0.023150911606839644,1.0071657834315997,0.007640345970336707
dnaB_3_279_B_MM11,-0.00026322780308124863,6.0,0.01155064722535066,0.028293191901003416,0.9997872094621476,0.00933741955392072
dnaB_3_279_B_MM12,0.009609813395069016,6.0,0.010015363999663547,0.024532531387415762,1.0077684702643945,0.008096313031259853
dnaB_3_279_B_MM13,0.017245645875979206,6.0,0.008931887116144118,0.021878565874692234,1.013941195491534,0.007220441918497317
dnaB_3_279_B_MM14,-0.19688725274100044,5.0,0.010065927967322658,0.02250809919154975,0.8408384527901868,0.008137188401369658
dnaB_3_279_B_MM2,-0.7578186108695016,6.0,0.061611362646913324,0.15091640084250882,0.3873875482987836,0.049805965942789326
dnaB_3_279_B_MM3,-0.5061196062216627,6.0,0.08015022778844022,0.19632716084951957,0.5908583289268158,0.06479258604318264
dnaB_3_279_B_MM4,-0.5385102360021736,5.0,0.018878932049297095,0.04221457540482772,0.5646740905914469,0.015261526547824738
dnaB_3_279_B_MM5,-0.20409961451944217,6.0,0.011392494382321972,0.027905798134212647,0.8350080567451782,0.009209570488825633
dnaB_3_279_B_MM6,-0.016529749862428274,6.0,0.011060044301114045,0.027091465070306395,0.9866375271813247,0.008940821402440199
dnaB_3_279_B_MM7,-0.006788302541204425,6.0,0.011479148339332801,0.028118056113082247,0.9945124089023292,0.009279620619942242
dnaB_3_279_B_MM8,0.00727130120148654,6.0,0.007981833673438032,0.019551419711687834,1.005878042043583,0.006452428886835864
dnaB_3_279_B_MM9,-0.21016008889109516,6.0,0.010106915085554363,0.024756784833245976,0.8301088341475293,0.00817032194893361
dnaB_3_279_C,-0.8303582478843614,6.0,0.06134721313905764,0.15026936933245508,0.328747282356777,0.04959243030866513
dnaB_3_279_D_MM2-8,-0.2081459529037503,6.0,0.0191311886176322,0.04686165028614035,0.8317370401160411,0.01546544805696819
dnaB_3_279_D_MM3-10,-0.07798226886163315,5.0,0.01717613670187858,0.03840700925622955,0.9369599687427377,0.013885005019367428
dnaB_3_279_D_MM4-6,-0.035483645782311314,3.0,0.008916320548767674,0.015443520207036023,0.9713154006430933,0.007207858072088327
dnaB_3_279_D_MM7-9,-0.0674060554360792,5.0,0.017244440696417635,0.03855974163115365,0.9455096664453448,0.01394022123727945
dnaB_3_279_D_MM9-19,0.01838348744036149,6.0,0.011669091924549395,0.028583320976777755,1.0148610144302694,0.009433168980665327
dnaB_3_279_W_MM1,-0.7753466354851314,6.0,0.058896828773029354,0.14426717796199254,0.3732180808573073,0.04761156582136974
dnaB_3_279_W_MM10,-0.6618000221842307,6.0,0.04949995896689581,0.12124964175759947,0.4650079474017872,0.04001523687446306
dnaB_3_279_W_MM11,-0.4466246205277762,6.0,0.041616434402061316,0.10193902919905817,0.6389534383990441,0.033642280018509454
dnaB_3_279_W_MM13,-0.46231677777081415,6.0,0.043304967902358216,0.1060750746883812,0.626268066486485,0.03500727242244324
dnaB_3_279_W_MM16,-0.49529601984947513,6.0,0.0574681842717165,0.14076772790994313,0.5996080002710678,0.04645666490180201
dnaB_3_279_W_MM19,0.02586180975512414,6.0,0.0071444839683219704,0.01750034019788352,1.0209064101254242,0.005775524350018179
dnaB_3_279_W_MM2,-0.5682946557704879,6.0,0.09781253820111419,0.23959080903921695,0.5405966845274419,0.07907060868530455
dnaB_3_279_W_MM20,0.05017125952332162,5.0,0.011188395320615663,0.02501801249603718,1.040557909057228,0.00904457899245903
dnaB_3_279_W_MM3,-0.6183988162786883,6.0,0.1002153300648371,0.2454764230634491,0.5000930175956653,0.08101299990326913
dnaB_3_279_W_MM4,-0.5520779276374798,6.0,0.06224245448334479,0.1524622538226019,0.5537061139313141,0.05031613382679169
dnaB_3_279_W_MM5,-0.4523546097133582,6.0,0.07720518831444108,0.18911331686586708,0.6343213764875885,0.06241184766245929
dnaB_3_279_W_MM6,-0.3692575684605921,6.0,0.037652216732352584,0.09222871867894679,0.7014961349862819,0.030437648895857143
dnaB_3_279_W_MM7,-0.7131954584893924,6.0,0.03903386712948117,0.09561305715482557,0.42346042694034963,0.03155456028472861
dnaB_3_279_W_MM8,-0.6614262996853326,6.0,0.08217462658314637,0.20128590493245488,0.46531006066876435,0.06642908835528999
dnaB_3_279_W_MM9,-0.5487802144904833,6.0,0.06111444434184584,0.1496992045512448,0.5563719499335084,0.049404262505058597
dnaE_1_10_B_MM10,-0.36824814658884525,6.0,0.055382521908407055,0.1356589193441077,0.7023121408203722,0.04477063777673319
dnaE_1_10_B_MM11,-0.010666812653897732,6.0,0.009346155947268089,0.02289331312728518,0.9913770628511693,0.007555332406350425
dnaE_1_10_B_MM12,-0.01116308633363977,6.0,0.012483863340959056,0.03057909520398614,0.9909758805216502,0.01009182147061948
dnaE_1_10_B_MM13,-0.006775377823543764,6.0,0.01125806797730358,0.02757652203396088,0.9945228571057119,0.00910090162219908
dnaE_1_10_B_MM14,-0.005553896164308182,6.0,0.010522567299539074,0.025774920667966644,0.9955102898016623,0.008506330748680627
dnaE_1_10_B_MM2,-0.44410670413602044,6.0,0.01671018487513324,0.04093142645164947,0.6409888950529289,0.013508334551180314
dnaE_1_10_B_MM3,-0.39188745225218,6.0,0.030872816670691434,0.07562264776568417,0.6832023792082708,0.02495725446733763
dnaE_1_10_B_MM4,-0.419869491629791,6.0,0.017232188463229634,0.042210068886387606,0.6605819981555414,0.013930316663144614
dnaE_1_10_B_MM5,-0.3747114118087443,6.0,0.020565349173715306,0.050374611857770146,0.6970873064133436,0.016624808096156442
dnaE_1_10_B_MM6,-0.34754070022861616,6.0,0.014622999429554777,0.03581888711141869,0.7190518187607914,0.01182107618271158
dnaE_1_10_B_MM7,-0.3428169177676822,5.0,0.012484205997495465,0.027915533255510428,0.7228704739286497,0.010092098470494979
dnaE_1_10_B_MM8,-0.2553701732034355,6.0,0.02532751582472177,0.062039490222834594,0.7935614860157337,0.020474492632322074
dnaE_1_10_B_MM9,-0.0729344417666549,6.0,0.011483796195892229,0.02812944099005049,0.9410405781234843,0.009283377897424198
dnaE_1_10_C,-0.4816317958291703,6.0,0.033727298511152665,0.0826146717548548,0.6106540126777427,0.02726478702663325
dnaE_1_10_D_MM2-8,-0.33636879559777366,6.0,0.024503021484166124,0.06001989979266076,0.7280830668561897,0.019807980234583467
dnaE_1_10_D_MM3-10,-0.34234230762695184,5.0,0.028318040637305576,0.06332106385461674,0.7232541436851649,0.022892000873784048
dnaE_1_10_D_MM4-6,-0.42585265151878526,6.0,0.0243787646381512,0.05971553392287661,0.6557452757579327,0.01970753233057841
dnaE_1_10_D_MM7-9,-0.4169405095162741,6.0,0.022423433431424646,0.05492597018825607,0.6629497559379635,0.018126863517145264
dnaE_1_10_D_MM9-19,-0.4554112676976014,6.0,0.02836546244208083,0.06948090930117846,0.631850406898189,0.022930336153059037
dnaE_1_10_W_MM1,-0.4637821368942177,6.0,0.029516999492211576,0.07230158749390853,0.6250834858594917,0.023861226375847273
dnaE_1_10_W_MM10,-0.5545774688973273,6.0,0.06133346468407694,0.15023569263300074,0.5516855115373367,0.04958131620485186
dnaE_1_10_W_MM11,-0.3420635448591534,6.0,0.011809131361811075,0.02892634614193537,0.723479492522175,0.009546375362463345
dnaE_1_10_W_MM13,-0.31817515171681754,6.0,0.02564562078391143,0.06281868505749813,0.7427906137855309,0.02073164527564908
dnaE_1_10_W_MM16,-0.5629845118667013,6.0,0.04989416305001167,0.12221524061575502,0.544889348008024,0.040333907234842765
dnaE_1_10_W_MM19,-0.5689656300531305,6.0,0.03089627201272764,0.07568010138541532,0.5400542761009102,0.0249762155147231
dnaE_1_10_W_MM2,-0.41834870478093217,6.0,0.03164166360240164,0.07750593043867864,0.6618113859623747,0.02557878209553553
dnaE_1_10_W_MM20,-0.2534098875648352,6.0,0.009026781637127931,0.022111009030488408,0.7951461599388506,0.0072971536333049074
dnaE_1_10_W_MM3,-0.34655361300383974,6.0,0.038968543527693696,0.0954530476622855,0.7198497695053889,0.03150175338440841
dnaE_1_10_W_MM4,-0.4810643314196276,6.0,0.039538741548208536,0.09684974186489187,0.6111127448310533,0.03196269535956258
dnaE_1_10_W_MM5,-0.43331622595947583,6.0,0.03284557590839034,0.08045490128340839,0.6497118020862848,0.026552011914421574
dnaE_1_10_W_MM6,-0.4324980683165234,6.0,0.023232101375914957,0.05690679402360264,0.6503731919655226,0.01878058202574455
dnaE_1_10_W_MM7,-0.4708545531704998,6.0,0.03125048412626859,0.07654774032430342,0.6193662202601505,0.025262556795058795
dnaE_1_10_W_MM8,-0.36945045489881695,6.0,0.024130604701029214,0.059107668702326595,0.7013402076546936,0.019506922494248465
dnaE_1_10_W_MM9,-0.361231461295144,6.0,0.028041880069618372,0.06868829759888623,0.7079843540900598,0.022668755627484348
dnaE_2_109_C,-0.29371986205988404,6.0,0.009819161626395205,0.02405193568658524,0.7625600081220041,0.00793770513328331
dnaE_3_216_B_MM10,-0.010642712095728446,6.0,0.01169393717500178,0.02864417916291775,0.9913965454843691,0.00945325361513386
dnaE_3_216_B_MM11,0.0011698204652789922,5.0,0.016076799592575283,0.03594881674963926,1.000945670339849,0.012996312669883294
dnaE_3_216_B_MM12,-0.028602428041209157,6.0,0.012951000599105596,0.031723343126287946,0.9768781033935967,0.010469450228859908
dnaE_3_216_B_MM13,0.014695782875934227,6.0,0.00874551606105462,0.02142205188689883,1.0118799135415337,0.007069781552880905
dnaE_3_216_B_MM14,-0.028302612878185914,6.0,0.01382260781289426,0.033858336056199104,0.9771204707615163,0.011174048168922228
dnaE_3_216_B_MM2,-0.5340497001177594,6.0,0.07036933473726342,0.17236896364540272,0.5682799400452059,0.056885816816396484
dnaE_3_216_B_MM3,-0.571084096104802,6.0,0.08812542378641619,0.21586232164324715,0.538341730825371,0.07123964910423898
dnaE_3_216_B_MM4,-0.4779271704594835,5.0,0.00946246625853029,0.02115871778887183,0.6136487921642932,0.007649356416738235
dnaE_3_216_B_MM5,-0.5571073738662237,6.0,0.07059631255975149,0.17292494349342652,0.5496403634460428,0.057069303258035435
dnaE_3_216_B_MM6,-0.4372249396791566,6.0,0.05033111844407846,0.12328555837157541,0.646552039762601,0.04068713729729293
dnaE_3_216_B_MM7,-0.520370528989477,6.0,0.08913042856445988,0.21832407053851324,0.5793380355339437,0.07205208420706967
dnaE_3_216_B_MM8,-0.6127527802452934,6.0,0.08392560388094711,0.20557490586326402,0.5046572126777086,0.06784455965659272
dnaE_3_216_B_MM9,-0.5222941860237407,6.0,0.04828936343438597,0.11828430041805749,0.5777829717824209,0.039036604406809
dnaE_3_216_C,-0.5224644279064871,5.0,0.08910819505051283,0.199251981485257,0.5776453500670452,0.07203411087243039
dnaE_3_216_D_MM2-8,-0.9141648975963557,5.0,0.10048624254436041,0.2246940691327213,0.2609988839768237,0.081232002651284
dnaE_3_216_D_MM3-10,0.024657448831070187,6.0,0.00677806385550106,0.016602797889979246,1.0199328176484972,0.0054793142537653316
